list-none-s,2,1000,1,6000,16194000,2699,2701
list-none-s,4,1000,1,12000,83617000,6968,20832
list-none-s,8,1000,1,24000,338000000,14083,98259
list-none-s,12,1000,1,36000,1424093000,39558,432354
list-none-s,16,1000,1,48000,3162491000,65885,979771
list-none-s,24,1000,1,72000,12377148000,171904,3925191
list-id-none,1,1,4,3,77000,25666,0
list-id-none,1,2,4,6,82000,13666,0
list-id-none,1,4,4,12,65000,5416,0
list-id-none,1,8,4,24,106000,4416,0
list-id-none,1,16,4,48,77000,1604,0
list-id-none,4,1,4,12,124000,10333,0
list-id-none,8,16,4,384,192000,500,0
list-id-none,12,1,4,36,218000,6055,0
list-id-none,12,2,4,72,241000,3347,0
list-id-none,16,1,4,48,276000,5750,0
list-id-none,16,2,4,96,299000,3114,0
list-id-none,16,16,4,768,437000,569,0
list-id-m,1,10,4,30,85000,2833,266
list-id-m,1,20,4,60,93000,1550,133
list-id-m,1,40,4,120,140000,1166,108
list-id-m,1,80,4,240,144000,600,91
list-id-m,4,10,4,120,275000,2291,3500
list-id-m,4,20,4,240,427000,1779,2800
list-id-m,4,40,4,480,693000,1443,2635
list-id-m,4,80,4,960,1397000,1455,2854
list-id-m,8,10,4,240,432000,1800,5954
list-id-m,8,20,4,480,819000,1706,7481
list-id-m,8,40,4,960,1261000,1313,5581
list-id-m,8,80,4,1920,2574000,1340,6370
list-id-m,12,10,4,360,655000,1819,11175
list-id-m,12,20,4,720,1237000,1718,11722
list-id-m,12,40,4,1440,2272000,1577,12033
list-id-m,12,80,4,2880,3854000,1338,10994
list-id-m,16,10,4,480,980000,2041,17645
list-id-m,16,20,4,960,1471000,1532,14409
list-id-m,16,40,4,1920,2707000,1409,15082
list-id-m,16,80,4,3840,5322000,1385,16083
list-id-s,1,10,4,30,86000,2866,66
list-id-s,1,20,4,60,101000,1683,50
list-id-s,1,40,4,120,134000,1116,25
list-id-s,1,80,4,240,140000,583,45
list-id-s,4,10,4,120,137000,1141,541
list-id-s,4,20,4,240,152000,633,337
list-id-s,4,40,4,480,219000,456,320
list-id-s,4,80,4,960,334000,347,337
list-id-s,8,10,4,240,214000,891,1316
list-id-s,8,20,4,480,244000,508,1152
list-id-s,8,40,4,960,373000,388,1217
list-id-s,8,80,4,1920,667000,347,1380
list-id-s,12,10,4,360,430282000,1195227,10014591
list-id-s,12,20,4,720,746149000,1036318,9006197
list-id-s,12,40,4,1440,1994964000,1385391,11965702
list-id-s,12,80,4,2880,3925163000,1362903,11603595
list-id-s,16,10,4,480,589668000,1228475,14319852
list-id-s,16,20,4,960,1501477000,1564038,19121340
list-id-s,16,40,4,1920,3217836000,1675956,20077369
list-id-s,16,80,4,3840,6520306000,1697996,20699281
list-none-m,1,1000,1,3000,2476000,825,43
list-none-m,1,1000,4,3000,948000,316,53
list-none-m,1,1000,8,3000,679000,226,46
list-none-m,1,1000,16,3000,625000,208,52
list-none-m,2,1000,1,6000,13778000,2296,2199
list-none-m,2,1000,4,6000,5143000,857,644
list-none-m,2,1000,8,6000,2999000,499,315
list-none-m,2,1000,16,6000,1749000,291,192
list-none-m,4,1000,1,12000,60825000,5068,14776
list-none-m,4,1000,4,12000,11879000,989,2015
list-none-m,4,1000,8,12000,6815000,567,1030
list-none-m,4,1000,16,12000,4252000,354,573
list-none-m,8,1000,1,24000,273793000,11408,75271
list-none-m,8,1000,4,24000,43397000,1808,9612
list-none-m,8,1000,8,24000,21427000,892,3808
list-none-m,8,1000,16,24000,9914000,413,1447
list-none-m,12,1000,1,36000,718866000,19968,200876
list-none-m,12,1000,4,36000,88943000,2470,22146
list-none-m,12,1000,8,36000,42388000,1177,8535
